,age,job,marital,education,default,housing,loan,contact,month,day_week,campaign,previous,poutcome,subscribed
28526,41,2,2,2,1,3,3,1,1,4,2,0,2,no
28527,42,2,2,3,2,3,1,1,1,4,2,0,2,no
28528,46,1,1,7,1,3,1,1,1,5,6,1,1,no
28529,49,1,2,8,1,3,3,1,1,5,3,0,2,no
28530,70,6,2,1,1,3,1,1,1,5,2,0,2,yes
28531,67,6,2,6,1,1,1,2,1,5,2,0,2,no
28532,39,10,3,6,1,3,1,1,1,5,2,0,2,no
28533,56,1,2,3,1,3,1,1,1,5,2,0,2,no
28534,23,9,3,1,1,3,1,1,1,5,4,0,2,no
28535,37,7,1,3,1,3,1,1,1,5,2,1,1,no
28536,56,3,2,3,1,3,1,1,1,5,12,0,2,no
28537,38,10,1,7,1,1,1,1,1,5,2,2,1,no
28538,32,11,3,7,1,3,1,2,1,5,2,1,1,yes
28539,34,10,1,6,1,3,1,1,1,5,2,0,2,no
28540,70,6,2,1,1,1,1,1,1,5,2,1,1,yes
28541,56,2,2,3,2,3,1,1,1,5,2,0,2,no
28542,56,2,2,3,2,1,3,1,1,5,2,0,2,no
28543,43,5,2,2,1,1,1,1,1,5,1,1,1,yes
28544,25,9,3,4,1,3,3,1,1,5,1,0,2,yes
28545,47,1,2,4,1,3,1,1,1,5,2,1,1,yes
28546,58,6,1,7,1,3,1,1,1,5,2,0,2,yes
28547,30,1,2,7,1,1,3,1,1,5,2,1,1,no
28548,45,8,2,4,1,3,1,1,1,5,4,0,2,no
28549,30,5,3,7,1,3,1,1,1,5,1,0,2,no
28550,29,11,3,4,1,1,1,1,1,5,2,0,2,no
28551,36,7,1,3,1,3,1,1,1,5,1,0,2,no
28552,66,6,2,1,1,3,1,1,1,5,2,0,2,no
28553,44,5,2,2,1,3,1,1,1,5,1,0,2,no
28554,44,5,2,2,1,3,3,1,1,5,1,0,2,no
28555,40,5,3,3,1,3,1,1,1,5,1,0,2,no
28556,53,6,2,4,1,1,1,2,1,5,1,0,2,no
28557,53,6,2,4,1,1,1,1,1,5,1,0,2,no
28558,35,10,2,6,1,1,1,1,1,5,2,0,2,no
28559,41,3,3,6,1,3,1,1,1,5,2,0,2,no
28560,44,10,3,6,1,3,1,1,1,5,1,1,1,no
28561,35,10,2,6,1,3,1,1,1,5,1,0,2,no
28562,44,10,3,6,1,1,1,1,1,5,1,0,2,no
28563,41,8,3,4,1,1,1,1,1,5,1,0,2,no
28564,32,1,2,7,1,3,1,1,1,5,1,0,2,no
28565,41,8,2,4,1,3,3,1,1,5,1,1,1,no
28566,32,1,2,7,1,3,1,1,1,5,1,0,2,no
28567,52,3,2,7,1,3,1,1,1,5,1,2,1,no
28568,44,10,2,6,1,3,1,1,1,5,1,1,1,no
28569,60,4,2,1,1,1,1,1,1,5,1,0,2,no
28570,40,2,1,8,2,1,1,1,1,5,1,0,2,no
28571,59,1,1,7,1,1,1,1,1,5,1,0,2,no
28572,49,5,2,7,1,1,1,1,1,5,1,0,2,yes
28573,21,1,3,4,1,3,1,1,1,5,1,0,2,no
28574,32,11,3,7,1,1,1,1,1,5,1,0,2,yes
28575,32,11,3,7,1,3,1,1,1,5,1,0,2,no
28576,44,11,1,3,1,1,1,1,1,5,1,0,2,no
28577,36,4,2,1,1,3,1,1,1,5,7,0,2,no
28578,42,2,2,1,1,1,1,1,1,5,3,0,2,yes
28579,29,10,3,7,1,3,1,1,1,5,2,0,2,yes
28580,58,6,1,7,1,3,1,1,1,5,1,0,2,no
28581,26,1,3,4,1,1,1,1,1,5,1,0,2,yes
28582,66,6,2,1,1,3,1,1,1,5,11,0,2,yes
28583,32,11,3,7,1,3,1,1,1,5,2,0,2,no
28584,44,10,3,6,1,3,1,1,1,5,2,0,2,no
28585,32,1,3,4,1,3,3,1,1,5,1,0,2,no
28586,70,6,2,1,1,1,1,1,1,5,1,0,2,no
28587,67,6,2,6,1,3,1,1,1,5,1,0,2,yes
28588,27,10,3,6,1,1,1,1,1,5,1,0,2,no
28589,37,1,2,7,1,3,1,1,1,5,1,0,2,yes
28590,52,2,2,1,1,3,1,1,1,5,1,1,1,no
28591,33,1,2,7,1,1,1,1,1,5,1,0,2,yes
28592,52,2,2,1,1,1,1,1,1,5,1,0,2,no
28593,33,1,2,7,1,3,1,1,1,5,1,0,2,yes
28594,57,10,2,4,1,3,1,1,1,5,1,1,1,no
28595,26,1,3,4,1,3,1,2,1,5,3,0,2,yes
28596,57,10,2,4,1,1,1,1,1,5,1,0,2,no
28597,57,10,2,4,1,3,1,1,1,5,1,0,2,no
28598,58,6,1,7,1,3,1,1,1,5,1,0,2,yes
28599,31,1,2,7,1,1,1,2,1,5,3,0,2,yes
28600,43,5,2,2,1,1,1,1,1,5,1,1,1,no
28601,25,9,3,4,1,1,1,2,1,5,1,0,2,yes
28602,25,9,3,4,1,1,1,1,1,5,1,0,2,no
28603,25,9,3,4,1,1,1,1,1,5,1,0,2,no
28604,30,1,2,7,1,1,1,1,1,5,2,0,2,yes
28605,33,1,3,7,1,3,3,2,1,5,1,0,2,no
28606,31,1,3,7,1,1,1,2,1,5,2,0,2,no
28607,55,2,3,1,1,3,1,1,1,5,2,0,2,no
28608,37,8,2,3,1,3,1,1,1,5,2,0,2,no
28609,33,2,2,3,1,1,1,1,1,5,2,1,1,no
28610,51,5,2,8,1,3,1,1,1,5,2,0,2,no
28611,37,1,2,7,1,3,1,1,1,5,5,0,2,no
28612,56,3,2,3,1,3,1,1,1,5,2,0,2,no
28613,30,1,2,7,1,1,1,1,1,5,3,1,1,no
28614,66,6,2,1,1,1,3,1,1,5,5,1,1,yes
28615,30,5,3,7,1,1,1,1,1,5,3,0,2,no
28616,45,5,2,7,1,1,1,2,1,5,4,0,2,no
28617,54,2,2,1,1,1,1,1,1,5,2,0,2,no
28618,43,2,2,2,1,1,1,1,1,5,2,2,1,no
28619,71,6,2,4,1,3,1,1,1,5,2,0,2,no
28620,39,10,3,6,1,3,1,1,1,5,3,0,2,no
28621,40,2,3,1,2,1,1,1,1,5,2,1,1,no
28622,39,10,3,6,1,1,1,1,1,5,3,1,3,no
28623,55,1,2,4,1,3,1,1,1,5,3,1,1,no
28624,41,8,3,4,1,3,3,1,1,5,2,0,2,yes
28625,36,5,2,7,1,1,1,1,1,5,2,0,2,yes
28626,51,3,2,5,1,1,1,1,1,3,2,0,2,no
28627,51,3,2,5,1,3,1,1,1,3,3,0,2,yes
28628,63,6,2,8,1,3,1,1,1,3,4,0,2,yes
28629,26,2,2,3,1,1,1,1,1,3,2,0,2,yes
28630,42,2,2,3,1,1,1,1,1,3,4,0,2,no
28631,47,3,2,7,1,1,1,1,1,3,3,0,2,no
28632,30,1,2,4,2,3,1,1,1,3,1,0,2,yes
28633,26,2,2,3,1,3,3,1,1,3,2,0,2,yes
28634,39,5,3,7,2,1,1,1,1,3,1,1,1,no
28635,26,2,2,3,1,1,1,1,1,3,2,0,2,yes
28636,35,8,2,4,1,3,1,1,1,3,1,1,1,no
28637,29,1,2,7,1,3,3,2,1,3,3,0,2,no
28638,39,5,3,7,2,3,1,2,1,3,2,0,2,no
28639,57,10,2,7,1,3,1,1,1,3,1,0,2,yes
28640,40,3,2,6,2,3,1,1,1,3,1,1,1,no
28641,29,1,3,7,1,1,1,1,1,3,2,0,2,yes
28642,33,2,2,3,1,3,1,1,1,3,1,1,1,no
28643,38,2,2,3,1,3,1,1,1,3,1,0,2,no
28644,38,2,2,1,2,3,1,1,1,3,1,1,1,no
28645,64,6,2,2,1,3,1,1,1,3,4,0,2,no
28646,57,6,2,1,1,1,1,1,1,3,2,1,1,no
28647,29,1,3,7,1,1,1,1,1,3,2,0,2,no
28648,48,2,2,1,1,1,3,1,1,3,1,0,2,no
28649,33,1,2,7,1,3,1,1,1,3,1,0,2,no
28650,42,8,2,4,2,3,3,1,1,3,1,1,1,no
28651,52,8,1,4,1,1,1,1,1,3,2,0,2,no
28652,54,3,1,8,1,1,3,1,1,3,2,1,1,no
28653,45,3,2,7,1,1,1,1,1,3,1,0,2,no
28654,37,3,2,6,1,1,1,1,1,3,1,1,1,no
28655,52,6,2,1,2,1,1,1,1,3,1,1,1,no
28656,31,10,2,7,1,3,1,1,1,3,1,0,2,no
28657,52,2,1,1,1,3,1,1,1,3,1,1,1,no
28658,27,8,3,7,1,3,1,1,1,3,1,0,2,no
28659,27,8,3,7,1,3,1,1,1,3,1,0,2,no
28660,27,8,3,7,1,3,1,1,1,3,1,0,2,no
28661,35,1,2,7,1,1,1,1,1,3,1,0,2,no
28662,45,2,2,1,2,3,1,1,1,3,1,1,1,no
28663,40,2,2,3,2,3,1,1,1,3,1,1,1,no
28664,44,3,1,7,1,1,1,1,1,3,1,0,2,no
28665,27,2,3,1,1,3,1,1,1,3,1,0,2,no
28666,27,2,3,1,1,3,1,1,1,3,1,0,2,no
28667,43,8,2,4,1,1,1,1,1,3,1,1,1,no
28668,36,2,2,1,2,3,1,1,1,3,1,0,2,no
28669,32,2,2,3,1,3,1,1,1,3,1,1,1,no
28670,42,2,2,1,1,3,3,1,1,3,1,0,2,no
28671,32,2,2,3,1,3,1,1,1,3,1,1,1,no
28672,45,3,2,1,2,3,1,1,1,3,1,0,2,no
28673,27,2,3,1,1,3,1,1,1,3,1,0,2,no
28674,54,2,2,1,1,1,1,1,1,3,1,1,1,no
28675,27,2,3,1,1,1,1,1,1,3,1,0,2,no
28676,32,2,2,3,1,1,1,1,1,3,1,1,3,yes
28677,44,10,1,6,2,3,1,1,1,3,3,1,1,no
28678,24,5,3,7,1,3,1,1,1,3,1,0,2,no
28679,54,2,2,1,1,3,1,1,1,3,1,0,2,no
28680,40,2,2,3,2,3,1,1,1,3,1,0,2,no
28681,44,10,1,6,2,3,1,1,1,3,2,0,2,no
28682,31,2,2,1,1,3,1,1,1,3,1,1,1,no
28683,52,2,1,1,1,1,1,1,1,3,2,0,2,no
28684,29,1,3,4,1,3,1,1,1,3,1,0,2,no
28685,32,1,2,7,1,3,1,1,1,3,1,1,1,no
28686,24,5,3,7,1,3,1,1,1,3,1,0,2,no
28687,44,2,2,4,2,3,1,1,1,3,1,1,1,no
28688,29,2,3,3,1,2,2,1,1,3,1,1,1,no
28689,46,10,2,6,1,3,1,1,1,3,1,1,1,no
28690,54,5,2,7,1,1,1,1,1,3,1,0,2,no
28691,26,2,2,3,1,3,1,1,1,3,3,0,2,no
28692,37,1,2,7,1,1,1,1,1,3,3,0,2,no
28693,40,3,2,3,1,3,1,1,1,3,2,0,2,no
28694,35,1,2,6,1,1,3,1,1,3,1,0,2,no
28695,27,2,3,1,1,3,1,1,1,3,2,1,1,no
28696,45,8,1,1,1,1,3,1,1,3,1,1,1,yes
28697,40,8,2,4,1,3,1,1,1,3,2,0,2,no
28698,41,2,2,1,1,1,1,1,1,3,1,1,1,no
28699,43,5,2,8,2,1,1,1,1,3,1,0,2,no
28700,43,5,2,8,2,1,3,1,1,3,1,0,2,no
28701,32,1,3,7,1,3,1,1,1,3,1,0,2,yes
28702,51,2,2,2,1,3,1,1,1,3,1,0,2,no
28703,37,1,3,4,1,1,1,1,1,3,1,1,1,no
28704,35,1,3,4,1,3,1,1,1,3,1,0,2,no
28705,37,10,1,6,1,3,1,1,1,3,1,0,2,no
28706,50,2,2,3,2,3,1,1,1,3,1,1,1,no
28707,59,2,2,3,1,3,1,1,1,3,1,0,2,no
28708,38,3,2,7,2,3,1,1,1,3,1,0,2,no
28709,39,2,2,8,2,1,1,1,1,3,1,1,3,no
28710,45,2,2,8,1,3,1,1,1,3,1,1,1,no
28711,31,10,3,6,1,3,1,1,1,3,1,1,1,no
28712,56,1,2,3,1,1,1,1,1,3,1,0,2,no
28713,38,10,2,6,1,3,1,1,1,3,1,0,2,no
28714,32,1,3,7,1,1,1,1,1,3,1,0,2,no
28715,47,1,3,4,1,1,1,1,1,3,1,0,2,yes
28716,46,7,1,3,1,3,3,1,1,3,1,0,2,no
28717,47,1,3,4,1,3,3,1,1,3,1,0,2,no
28718,55,5,2,1,2,1,1,1,1,3,1,0,2,no
28719,43,5,2,8,2,1,1,1,1,3,2,0,2,no
28720,26,1,3,7,1,2,2,1,1,3,1,0,2,no
28721,36,2,2,8,1,3,3,1,1,3,1,1,1,no
28722,31,2,2,3,1,3,1,1,1,3,1,0,2,no
28723,41,7,2,7,1,3,1,1,1,3,1,1,1,no
28724,29,1,3,7,1,1,1,1,1,3,4,0,2,yes
28725,69,6,2,8,1,1,1,1,1,3,1,0,2,no
28726,36,2,2,8,1,1,1,1,1,3,1,0,2,yes
28727,27,1,3,4,1,1,1,1,1,3,1,0,2,no
28728,27,1,3,4,1,1,1,1,1,3,1,1,1,no
28729,44,2,2,2,1,3,1,2,1,3,2,1,1,no
28730,19,9,3,3,1,1,1,1,1,3,3,0,2,no
28731,45,2,2,3,2,3,1,1,1,3,1,0,2,no
28732,70,6,2,8,1,3,1,1,1,3,2,0,2,yes
28733,47,3,2,7,1,3,1,1,1,3,1,0,2,no
28734,20,9,3,4,1,3,1,2,1,3,1,0,2,no
28735,31,2,2,3,1,3,3,1,1,3,2,2,1,no
28736,47,2,2,3,1,3,1,1,1,3,2,0,2,no
28737,33,2,1,3,2,1,1,1,1,3,1,0,2,no
28738,32,1,3,7,1,3,1,1,1,3,1,0,2,no
28739,38,8,2,4,1,3,1,1,1,3,1,0,2,no
28740,31,2,2,3,1,3,1,1,1,3,2,1,1,no
28741,50,7,2,7,1,3,1,1,1,3,2,0,2,yes
28742,42,3,2,3,1,3,1,1,1,3,3,0,2,no
28743,33,10,2,6,1,1,1,1,1,3,1,0,2,yes
28744,37,2,2,3,1,3,1,1,1,3,1,1,1,no
28745,34,2,2,1,2,3,1,1,1,3,2,0,2,no
28746,42,2,2,1,1,3,1,1,1,3,2,2,1,no
28747,29,2,3,3,1,2,2,1,1,3,1,0,2,no
28748,26,9,3,7,1,3,1,1,1,3,4,0,2,no
28749,45,3,2,1,2,1,1,1,1,3,1,0,2,no
28750,37,1,2,6,1,3,1,1,1,3,2,1,1,no
28751,44,2,2,1,1,3,1,1,1,3,1,0,2,no
28752,33,10,2,6,1,1,3,1,1,3,1,0,2,yes
28753,37,10,1,6,1,3,1,1,1,3,1,1,1,no
28754,29,1,1,3,1,3,1,1,1,3,4,0,2,no
28755,41,8,2,4,1,3,1,1,1,3,2,0,2,no
28756,47,2,2,3,1,3,1,1,1,3,1,0,2,no
28757,35,11,2,6,1,3,1,1,1,3,1,0,2,no
28758,53,8,1,4,2,3,1,1,1,3,1,0,2,no
28759,38,1,2,4,1,3,1,1,1,3,2,1,1,no
28760,27,1,3,4,1,1,1,1,1,3,2,1,1,no
28761,28,2,3,3,2,3,1,1,1,3,1,0,2,no
28762,53,8,1,4,2,1,3,1,1,3,1,0,2,no
28763,59,2,2,3,1,3,1,1,1,3,1,1,1,no
28764,40,5,2,2,1,3,1,1,1,3,1,1,1,no
28765,24,2,2,3,1,1,1,1,1,3,1,0,2,no
28766,24,1,3,7,1,3,1,1,1,3,1,0,2,yes
28767,33,8,3,3,1,3,1,1,1,3,2,0,2,no
28768,33,1,3,7,1,3,1,1,1,3,1,0,2,no
28769,49,5,2,7,1,1,1,1,1,3,1,1,1,no
28770,49,5,2,7,1,3,1,1,1,3,1,0,2,no
28771,34,10,2,7,1,3,3,1,1,3,1,0,2,no
28772,32,10,2,7,1,1,1,2,1,3,1,0,2,no
28773,70,6,2,8,1,3,3,1,1,3,1,0,2,no
28774,34,2,2,1,2,3,1,1,1,3,2,0,2,no
28775,24,1,3,7,1,3,1,2,1,3,1,0,2,no
28776,29,8,3,3,2,3,1,1,1,3,2,0,2,no
28777,30,1,3,4,1,1,1,1,1,3,1,0,2,no
28778,56,8,1,4,2,3,1,1,1,3,2,0,2,no
28779,46,2,2,1,1,1,1,1,1,3,2,0,2,no
28780,46,3,2,7,1,3,3,1,1,3,5,0,2,no
28781,37,1,2,6,1,3,3,1,1,3,5,0,2,yes
28782,45,2,2,1,1,1,1,1,1,3,2,1,1,no
28783,39,1,2,4,1,3,1,1,1,3,3,0,2,no
28784,48,8,1,4,2,1,1,1,1,3,2,1,1,no
28785,41,8,3,7,1,1,1,1,1,3,2,0,2,no
28786,31,1,2,4,1,1,1,1,1,3,2,0,2,no
28787,50,11,2,1,2,3,1,1,1,3,2,1,1,no
28788,55,2,2,1,1,3,3,1,1,3,4,0,2,no
28789,32,2,1,1,1,1,1,1,1,3,4,0,2,no
28790,29,1,3,4,1,3,3,1,1,3,3,1,3,no
28791,37,3,2,6,1,1,1,1,1,3,2,0,2,no
28792,46,10,2,7,1,3,1,1,1,3,2,0,2,no
28793,32,1,3,7,1,3,1,1,1,3,2,0,2,no
28794,53,5,2,4,1,3,1,1,1,3,2,1,1,no
28795,32,2,2,1,1,1,1,1,1,3,2,1,1,no
28796,42,1,1,4,1,1,1,1,1,3,3,0,2,no
28797,38,1,2,4,1,3,1,1,1,3,2,1,1,no
28798,47,1,2,2,2,3,1,1,1,3,2,1,1,no
28799,46,7,1,3,1,3,1,1,1,3,2,0,2,no
28800,45,3,2,7,1,3,1,1,1,3,2,0,2,no
28801,40,8,3,4,1,3,1,1,1,3,2,1,1,no
28802,37,10,3,4,1,3,1,1,1,3,2,0,2,no
28803,24,5,3,7,1,1,1,1,1,3,2,0,2,no
28804,38,8,2,3,1,3,1,1,1,3,2,0,2,no
28805,50,2,2,3,1,3,1,1,1,3,2,1,1,yes
28806,40,1,1,7,1,3,1,1,1,3,2,0,2,no
28807,31,2,2,3,2,3,1,1,1,3,3,0,2,no
28808,28,10,3,6,1,2,2,1,1,3,2,1,1,no
28809,37,10,3,4,1,3,1,2,1,3,2,2,1,no
28810,39,1,1,4,1,3,3,1,1,3,2,0,2,no
28811,42,3,2,3,1,1,3,1,1,3,2,0,2,no
28812,52,6,2,1,2,3,3,1,1,3,2,0,2,no
28813,32,8,3,4,1,1,1,1,1,3,2,0,2,no
28814,39,8,3,4,1,3,1,1,1,3,3,1,1,no
28815,33,10,2,6,1,1,3,1,1,3,3,1,1,no
28816,41,2,1,1,1,3,1,1,1,3,3,1,1,no
28817,36,2,3,4,1,3,1,2,1,3,3,1,1,no
28818,36,3,2,7,1,1,1,1,1,3,2,0,2,no
28819,24,2,2,6,2,1,1,1,1,3,2,0,2,no
28820,44,1,2,4,1,1,1,1,1,3,2,0,2,no
28821,41,2,2,4,1,1,3,2,1,3,2,0,2,no
28822,47,3,2,7,1,3,1,1,1,3,2,0,2,no
28823,27,1,3,4,1,1,1,2,1,3,3,0,2,no
28824,31,2,2,3,1,1,1,1,1,3,1,1,1,no
28825,45,10,3,6,1,1,1,1,1,3,3,1,1,no
28826,50,2,2,3,2,3,1,1,1,3,2,1,1,no
28827,28,10,3,4,1,3,3,1,1,3,4,1,1,no
28828,41,2,1,1,1,1,3,1,1,3,2,0,2,no
28829,38,10,1,4,1,3,3,1,1,3,3,1,1,no
28830,33,2,2,3,1,1,1,1,1,3,1,1,3,no
28831,56,1,2,3,1,3,1,1,1,3,2,0,2,yes
28832,47,2,2,3,1,3,1,2,1,3,1,0,2,no
28833,44,1,3,4,1,3,1,1,1,3,2,1,1,no
28834,55,1,2,7,1,3,1,1,1,3,3,0,2,no
28835,36,1,3,7,1,3,1,1,1,3,2,0,2,no
28836,31,1,2,4,1,3,1,1,1,3,1,0,2,no
28837,38,3,2,1,2,3,1,1,1,3,1,0,2,no
28838,28,7,2,7,1,3,1,1,1,3,1,0,2,no
28839,30,2,2,3,1,3,1,2,1,3,3,0,2,yes
28840,25,9,3,7,1,1,1,1,1,3,1,0,2,no
28841,40,8,2,4,1,1,1,1,1,3,1,0,2,yes
28842,44,5,2,7,1,3,1,1,1,3,2,0,2,no
28843,44,3,1,7,1,3,1,1,1,3,1,1,1,no
28844,50,8,3,2,2,1,1,1,1,3,1,1,3,no
28845,45,8,1,1,1,1,1,1,1,3,1,0,2,no
28846,40,5,2,2,1,3,1,1,1,3,1,0,2,no
28847,50,8,3,2,2,1,1,1,1,3,1,0,2,no
28848,50,8,3,2,2,3,1,1,1,3,1,0,2,no
28849,28,10,2,3,1,3,1,1,1,3,1,0,2,no
28850,36,2,2,8,1,3,1,1,1,3,4,0,2,no
28851,28,10,2,3,1,1,1,1,1,3,1,0,2,no
28852,28,10,2,3,1,3,1,1,1,3,1,0,2,no
28853,23,2,3,1,1,3,1,2,1,3,1,0,2,no
28854,43,5,2,7,2,1,1,1,1,3,1,0,2,no
28855,28,10,2,3,1,1,1,1,1,3,1,0,2,no
28856,44,2,2,2,1,3,1,1,1,3,1,0,2,no
28857,55,5,2,1,2,1,1,1,1,3,2,0,2,no
28858,28,10,2,3,1,3,1,1,1,3,1,0,2,no
28859,30,8,2,4,1,1,1,1,1,3,2,1,1,no
28860,45,2,2,8,1,3,1,1,1,3,1,0,2,no
28861,25,9,2,7,1,3,3,2,1,3,7,0,2,no
28862,47,3,1,4,1,1,1,1,1,3,5,0,2,no
28863,45,2,2,8,1,3,1,1,1,3,1,0,2,no
28864,59,2,2,3,1,1,1,1,1,3,2,1,1,no
28865,45,2,2,8,1,1,1,1,1,3,1,0,2,no
28866,45,2,2,8,1,3,3,1,1,3,1,1,1,no
28867,45,2,2,8,1,3,1,1,1,3,1,0,2,no
28868,31,9,3,8,2,1,1,1,1,3,1,1,1,no
28869,29,2,3,2,1,3,3,1,1,3,1,1,1,no
28870,45,2,2,8,1,3,1,1,1,3,1,1,1,yes
28871,31,9,3,8,2,1,3,1,1,3,1,1,1,no
28872,34,2,2,3,1,1,1,1,1,3,1,1,1,no
28873,26,9,3,7,1,1,3,1,1,3,2,0,2,yes
28874,31,9,3,8,2,3,1,1,1,3,1,1,1,no
28875,34,2,2,3,1,1,1,1,1,3,1,1,1,no
28876,42,2,2,1,1,1,3,1,1,3,3,0,2,no
28877,47,8,2,3,1,3,1,1,1,3,3,0,2,no
28878,31,9,3,8,2,3,1,1,1,3,1,1,1,yes
28879,39,2,2,8,2,3,1,1,1,3,1,0,2,no
28880,43,1,3,4,1,3,1,1,1,1,2,1,1,no
28881,42,3,2,7,2,1,1,1,1,1,4,0,2,no
28882,33,5,2,3,1,1,3,1,1,1,2,0,2,no
28883,35,2,3,3,2,3,1,2,1,1,3,0,2,no
28884,51,2,2,3,2,3,1,1,1,1,1,1,1,no
28885,42,1,3,4,1,1,1,1,1,1,2,0,2,no
28886,51,2,2,3,2,3,1,1,1,1,1,1,1,no
28887,37,2,3,6,1,1,1,1,1,1,1,0,2,no
28888,38,1,3,4,1,3,1,1,1,1,1,2,1,no
28889,29,1,2,7,1,3,1,1,1,1,1,0,2,no
28890,37,2,3,3,1,1,1,1,1,1,1,0,2,no
28891,47,10,2,6,2,3,1,1,1,1,1,0,2,no
28892,47,1,2,7,2,1,1,1,1,1,1,1,1,no
28893,38,2,2,3,2,1,1,1,1,1,1,0,2,no
28894,37,2,2,1,1,1,3,1,1,1,4,0,2,no
28895,41,1,1,4,1,1,1,1,1,1,1,0,2,no
28896,34,10,2,6,1,1,1,1,1,1,2,0,2,no
28897,42,2,2,1,2,1,1,1,1,1,1,0,2,no
28898,48,2,2,3,1,1,1,1,1,1,1,0,2,no
28899,39,1,2,4,2,3,1,1,1,1,1,1,1,no
28900,42,2,2,8,1,3,1,1,1,1,1,0,2,no
28901,37,2,2,1,1,1,1,1,1,1,2,0,2,no
28902,19,9,3,8,1,3,1,1,1,1,1,0,2,yes
28903,45,5,2,7,1,3,1,1,1,1,1,0,2,no
28904,25,10,3,7,1,1,1,1,1,1,1,0,2,no
28905,48,1,1,8,1,1,1,1,1,1,1,0,2,no
28906,36,2,2,2,1,3,1,1,1,1,2,0,2,no
28907,41,5,2,7,1,3,3,1,1,1,1,0,2,no
28908,35,8,3,4,1,3,1,1,1,1,1,0,2,no
28909,54,3,2,3,1,3,3,1,1,1,1,0,2,no
28910,41,7,2,3,1,1,1,1,1,1,1,1,1,no
28911,42,1,3,4,1,3,1,1,1,1,1,0,2,no
28912,54,2,2,8,2,3,1,1,1,1,2,0,2,no
28913,35,2,2,1,1,3,1,1,1,1,1,0,2,no
28914,28,9,2,7,2,3,1,2,1,1,1,0,2,no
28915,34,3,2,7,1,1,1,1,1,1,1,1,1,no
28916,57,2,2,3,1,1,1,1,1,1,1,0,2,no
28917,54,8,2,4,2,1,1,1,1,1,1,1,1,no
28918,54,8,2,4,2,1,1,1,1,1,1,1,1,no
28919,34,10,1,3,1,3,1,1,1,1,1,0,2,no
28920,28,9,2,7,2,1,1,1,1,1,1,1,1,no
28921,36,8,2,4,2,3,3,1,1,1,1,1,1,no
28922,54,6,2,1,1,3,1,1,1,1,1,0,2,no
28923,28,9,2,7,2,3,1,1,1,1,1,0,2,no
28924,55,1,2,1,1,1,1,1,1,1,1,0,2,no
28925,34,3,2,7,1,3,3,1,1,1,1,0,2,no
28926,31,1,2,4,1,1,1,1,1,1,1,1,1,no
28927,55,1,2,1,1,3,1,1,1,1,1,1,1,no
28928,59,1,1,7,1,3,1,1,1,1,1,1,1,no
28929,35,10,2,6,1,3,1,1,1,1,1,0,2,no
28930,48,2,2,2,2,1,1,1,1,1,2,0,2,no
28931,34,2,2,3,1,3,1,1,1,1,1,0,2,no
28932,39,2,1,2,1,3,1,1,1,1,1,0,2,no
28933,34,1,2,4,1,3,3,1,1,1,1,0,2,no
28934,34,7,2,1,2,3,1,1,1,1,3,0,2,no
28935,32,5,3,7,1,1,1,1,1,1,1,1,1,no
28936,34,5,2,7,1,3,1,1,1,1,1,0,2,no
28937,38,2,2,3,1,3,1,1,1,1,1,1,1,no
28938,39,5,2,2,1,3,1,1,1,1,1,0,2,no
28939,29,1,3,7,1,1,1,1,1,1,1,0,2,yes
28940,43,2,2,2,1,1,3,1,1,1,1,0,2,no
28941,35,2,2,1,1,3,1,1,1,1,2,1,1,no
28942,47,2,2,3,1,1,1,1,1,1,1,0,2,no
28943,50,5,2,2,1,3,1,1,1,1,2,0,2,no
28944,43,2,2,2,1,3,1,1,1,1,1,1,1,no
28945,32,2,2,3,1,1,1,1,1,1,1,0,2,no
28946,42,2,2,1,1,3,1,1,1,1,1,1,1,no
28947,32,5,3,7,1,3,1,1,1,1,1,0,2,yes
28948,50,11,2,1,2,3,1,1,1,1,1,0,2,no
28949,32,2,2,3,1,1,1,1,1,1,1,0,2,no
28950,37,1,1,4,1,1,1,1,1,1,1,1,1,no
28951,35,1,2,7,1,1,1,1,1,1,1,0,2,no
28952,35,2,2,2,1,1,1,1,1,1,3,1,1,no
28953,36,3,2,7,1,3,1,1,1,1,2,0,2,no
28954,39,1,3,4,1,3,1,1,1,1,1,0,2,no
28955,48,8,3,4,1,3,1,1,1,1,2,1,1,no
28956,33,10,3,4,1,1,1,1,1,1,1,0,2,yes
28957,41,11,2,3,2,3,1,2,1,1,1,1,1,no
28958,57,8,2,3,2,3,1,1,1,1,1,0,2,no
28959,36,7,2,3,1,3,1,1,1,1,1,1,1,no
28960,35,1,3,7,1,3,1,1,1,1,1,0,2,no
28961,34,2,2,6,1,3,1,1,1,1,1,0,2,no
28962,33,2,2,3,1,3,1,1,1,1,1,1,1,no
28963,30,8,3,4,2,3,1,1,1,1,1,0,2,no
28964,38,10,3,7,1,3,1,1,1,1,1,1,1,no
28965,39,5,2,7,1,3,1,1,1,1,1,0,2,no
28966,38,10,3,7,1,3,1,1,1,1,1,1,1,no
28967,39,5,2,7,1,3,1,1,1,1,1,0,2,no
28968,25,1,3,4,1,1,1,1,1,1,2,0,2,no
28969,37,5,2,7,2,1,3,1,1,1,1,1,1,no
28970,37,10,2,6,1,1,1,1,1,1,2,0,2,no
28971,34,2,1,1,1,3,1,1,1,1,1,1,1,no
28972,44,2,2,2,1,1,1,1,1,1,1,2,1,no
28973,40,2,2,3,1,3,1,1,1,1,1,0,2,no
